medicine_id,brand_name,generic_name,active_ingredient,strength,dosage_form,pack_size,manufacturer,price,price_effective_date,registration_number,drap_source_url,last_verified,data_status,medicine_category
MED113,Fortexone Injection,Ceftriaxone,Ceftriaxone,500mg,Injection,1's,Lucky Core Industries Limited DML: 000363,375.01,"22 Jul, 2026",26160,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED114,Fortexone Injection,Ceftriaxone,Ceftriaxone,500mg,Injection,1's,Lucky Core Industries Limited DML: 000363,346.16,"22 Jul, 2026",20273,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED115,Novosef IM Inj. Ceftriaxone Sodium 0.,Ceftriaxone,Ceftriaxone,5g,Injection,1 Vial,Himont Pharmaceuticals (Pvt.) Ltd. DML: 000231,454.26,"27 Jul, 2026",19155,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED116,Novosef IV Inj. Ceftriaxone Sodium 0.,Ceftriaxone,Ceftriaxone,5g,Injection,1 Vial,Himont Pharmaceuticals (Pvt.) Ltd. DML: 000231,454.36,"27 Jul, 2026",19154,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED117,Prolotic Otic Drops,Ciprofloxacin,Ciprofloxacin,,Other,5ml,Sante (Private) Limited DML: 000702,196.21,"27 Jul, 2026",73452,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED118,Cinoflox,Ciprofloxacin,Ciprofloxacin,100mg,Other,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,123.91,"20 Aug, 2026",58540,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED119,Cinoflox,Ciprofloxacin,Ciprofloxacin,100mg,Other,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,123.91,"20 Aug, 2026",58540,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED120,Cipvax-125 Dry Susp Ciprofloxacin (as HCl)………….,Ciprofloxacin,Ciprofloxacin,125mg,Other,60ml,"Genome Pharmaceuticals (Pvt.) Ltd, DML: 000454",222.36,"27 Jul, 2026",74529,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED121,Cinoflox,Ciprofloxacin,Ciprofloxacin,200mg,Other,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,247.81,"20 Aug, 2026",58541,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED122,Cinoflox,Ciprofloxacin,Ciprofloxacin,200mg,Other,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,247.81,"20 Aug, 2026",58541,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED123,CiproSafe Pharmaceuticals (Pvt) Ltd,Ciprofloxacin,Ciprofloxacin,200mg/100ml,Other,100ml Vial,SAFE PHARMACEUTICAL (PVT) LTD DML: 000349,180.12,"01 Jul, 2024",48866,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED124,Cithrox Infusion,Ciprofloxacin,Ciprofloxacin,200mg/100ml,Other,100ml,Akson Pharmaceuticals (Pvt) Ltd DML: 000486,332.39,"27 Jul, 2026",31671,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED125,EXCIPRO,Ciprofloxacin,Ciprofloxacin,250MG,Tablet,1 X 10’S,OPAL LABORATORIES (PVT) LTD DML: 000046,367.99,"27 Jul, 2026",17228,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED126,Ciprofloxacin,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,1x10's,Batala Pharmaceuticals DML: 000477,228.77,"01 Jul, 2025",57488,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED127,Zeproquin,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,10's,Sante (Private) Limited DML: 000702,268.48,"27 Jul, 2026",76126,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED128,Ciprofloxacin,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,1x10's,Batala Pharmaceuticals DML: 000477,228.77,"01 Jul, 2025",57488,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED129,Zeproquin,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,10's,Sante (Private) Limited DML: 000702,268.48,"27 Jul, 2026",76126,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED130,Cipvax-250,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,1 x 10's,"Genome Pharmaceuticals (Pvt.) Ltd, DML: 000454",259.29,"27 Jul, 2026",52916,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED131,CiproSafe Pharmaceuticals (Pvt) Ltd,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,1 x 10's Tablet,SAFE PHARMACEUTICAL (PVT) LTD DML: 000349,195.13,"01 Jul, 2024",48863,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED132,Cithrox,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,1x10’s,Akson Pharmaceuticals (Pvt) Ltd DML: 000486,221.59,"27 Jul, 2026",29429,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED133,Savoxacin,Ciprofloxacin,Ciprofloxacin,250mg,Tablet,10's,Pfizer Pakistan Limited DSL: 687,248.08,"01 Jul, 2024",61969,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED134,C-Prox dry,Ciprofloxacin,Ciprofloxacin,250mg/5ml,Suspension,60ml,Mediate Pharmaceutical Pvt Ltd DML: 000167,281.55,"27 Jan, 2026",61942,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED135,C-Prox dry,Ciprofloxacin,Ciprofloxacin,250mg/5ml,Suspension,60ml,Mediate Pharmaceutical Pvt Ltd DML: 000167,281.55,"27 Jan, 2026",61942,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED136,Bakcin Ophthalmic Solution,Ciprofloxacin,Ciprofloxacin,3mg,Other,5ml,Sante (Private) Limited DML: 000702,219.94,"27 Jul, 2026",30361,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED137,Bakcin Ophthalmic Solution,Ciprofloxacin,Ciprofloxacin,3mg,Other,5ml,Sante (Private) Limited DML: 000702,219.94,"27 Jul, 2026",30361,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED138,Cinoflox,Ciprofloxacin,Ciprofloxacin,400mg,Other,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,351.9,"20 Aug, 2026",76041,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED139,Cinoflox Injection,Ciprofloxacin,Ciprofloxacin,400mg,Injection,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,335.07,"20 Aug, 2026",89238,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED140,Cinoflox,Ciprofloxacin,Ciprofloxacin,400mg,Other,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,351.9,"20 Aug, 2026",76041,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED141,Cinoflox Injection,Ciprofloxacin,Ciprofloxacin,400mg,Injection,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,335.07,"20 Aug, 2026",89238,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED142,EXCIPRO,Ciprofloxacin,Ciprofloxacin,500MG,Tablet,1 X 10’S,OPAL LABORATORIES (PVT) LTD DML: 000046,647.68,"27 Jul, 2026",17229,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED143,Ciprofloxacin,Ciprofloxacin,Ciprofloxacin,500mg,Tablet,1x10's,Batala Pharmaceuticals DML: 000477,378.35,"01 Jul, 2025",57489,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED144,Ciprofloxacin,Ciprofloxacin,Ciprofloxacin,500mg,Tablet,1x10's,Batala Pharmaceuticals DML: 000477,378.35,"01 Jul, 2025",57489,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED145,Cipvax XR-,Ciprofloxacin,Ciprofloxacin,500mg,Tablet,1 x 10's,"Genome Pharmaceuticals (Pvt.) Ltd, DML: 000454",518.57,"27 Jul, 2026",80983,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED146,Cipvax-500,Ciprofloxacin,Ciprofloxacin,500mg,Tablet,1 x 10's,"Genome Pharmaceuticals (Pvt.) Ltd, DML: 000454",518.57,"27 Jul, 2026",43310,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED147,CiproSafe Pharmaceuticals (Pvt) Ltd,Ciprofloxacin,Ciprofloxacin,500mg,Tablet,1 x 10's Tablet,SAFE PHARMACEUTICAL (PVT) LTD DML: 000349,322.71,"01 Jul, 2024",48864,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED148,Cithrox,Ciprofloxacin,Ciprofloxacin,500mg,Tablet,1x10’s,Akson Pharmaceuticals (Pvt) Ltd DML: 000486,406.25,"27 Jul, 2026",29430,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED149,Savoxacin,Ciprofloxacin,Ciprofloxacin,500mg,Tablet,10's,Pfizer Pakistan Limited DSL: 687,410.27,"01 Jul, 2024",61970,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED150,Cipvax,Ciprofloxacin,Ciprofloxacin,750mg,Tablet,1 x 10's,"Genome Pharmaceuticals (Pvt.) Ltd, DML: 000454",359.01,"27 Jul, 2026",59383,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED151,CiproSafe Pharmaceuticals (Pvt) Ltd,Ciprofloxacin,Ciprofloxacin,750mg,Tablet,1 x 10's Tablet,SAFE PHARMACEUTICAL (PVT) LTD DML: 000349,345.22,"01 Jul, 2024",48865,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED152,Cithrox- 750 Ciprofloxacin (as HCl),Ciprofloxacin,Ciprofloxacin,750mg,Other,1 x 10’s,Akson Pharmaceuticals (Pvt) Ltd DML: 000486,424.71,"27 Jul, 2026",73227,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED153,Prolotic Otic Drops,Ciprofloxacin,Ciprofloxacin,,Other,5ml,Sante (Private) Limited DML: 000702,196.21,"27 Jul, 2026",73452,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED154,Zeclar,Clarithromycin,Clarithromycin,125mg,Suspension,60 ml,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,460.52,"20 Aug, 2026",55693,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED155,Zeclar,Clarithromycin,Clarithromycin,125mg,Suspension,60 ml,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,460.52,"20 Aug, 2026",55693,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED156,Clarithromycin Semos Dry,Clarithromycin,Clarithromycin,125mg/5ml,Suspension,60ml,Semos Pharmaceuticals PVT LTD DML: 000335,345.22,"05 Sep, 2025",104187,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED157,Clarithromycin Semos Dry,Clarithromycin,Clarithromycin,125mg/5ml,Suspension,60ml,Semos Pharmaceuticals PVT LTD DML: 000335,345.22,"05 Sep, 2025",104187,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED158,Claraze,Clarithromycin,Clarithromycin,250mg,Tablet,10's,Sante (Private) Limited DML: 000702,526.21,"27 Jul, 2026",73446,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED159,CLARITHROMYCIN,Clarithromycin,Clarithromycin,250mg,Tablet,10's,Adamjee Pharmaceuticals (Pvt) Ltd DML: 000236,488.71,"20 Aug, 2026",45151,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED160,Clarithromycin Semos,Clarithromycin,Clarithromycin,250mg,Tablet,10's,Semos Pharmaceuticals PVT LTD DML: 000335,371.54,"05 Sep, 2025",104185,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED161,Clariza,Clarithromycin,Clarithromycin,250mg,Tablet,10’s,The Searle Company Limited DML: 000647,506.06,"23 Jul, 2026",54513,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED162,Zeclar,Clarithromycin,Clarithromycin,250mg,Tablet,10's,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,511.85,"20 Aug, 2026",55694,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED163,Zeclar,Clarithromycin,Clarithromycin,250mg,Suspension,60ml,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,729.43,"20 Aug, 2026",92811,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED164,Claraze,Clarithromycin,Clarithromycin,250mg,Tablet,10's,Sante (Private) Limited DML: 000702,526.21,"27 Jul, 2026",73446,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED165,CLARITHROMYCIN,Clarithromycin,Clarithromycin,250mg,Tablet,10's,Adamjee Pharmaceuticals (Pvt) Ltd DML: 000236,488.71,"20 Aug, 2026",45151,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED166,Clarithromycin Semos,Clarithromycin,Clarithromycin,250mg,Tablet,10's,Semos Pharmaceuticals PVT LTD DML: 000335,371.54,"05 Sep, 2025",104185,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED167,Clariza,Clarithromycin,Clarithromycin,250mg,Tablet,10’s,The Searle Company Limited DML: 000647,506.06,"23 Jul, 2026",54513,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED168,Zeclar,Clarithromycin,Clarithromycin,250mg,Tablet,10's,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,511.85,"20 Aug, 2026",55694,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED169,Zeclar,Clarithromycin,Clarithromycin,250mg,Suspension,60ml,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,729.43,"20 Aug, 2026",92811,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED170,Clarithromycin Semos Dry,Clarithromycin,Clarithromycin,250mg/5ml,Suspension,60ml,Semos Pharmaceuticals PVT LTD DML: 000335,569.7,"05 Sep, 2025",104188,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED171,Clarithromycin Semos Dry,Clarithromycin,Clarithromycin,250mg/5ml,Suspension,60ml,Semos Pharmaceuticals PVT LTD DML: 000335,569.7,"05 Sep, 2025",104188,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED172,Claraze,Clarithromycin,Clarithromycin,500mg,Tablet,10's,Sante (Private) Limited DML: 000702,919.08,"27 Jul, 2026",73447,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED173,CLARITHROMYCIN,Clarithromycin,Clarithromycin,500mg,Tablet,10's,Adamjee Pharmaceuticals (Pvt) Ltd DML: 000236,906.14,"20 Aug, 2026",45152,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED174,Clarithromycin Semos,Clarithromycin,Clarithromycin,500mg,Tablet,10's,Semos Pharmaceuticals PVT LTD DML: 000335,619.24,"05 Sep, 2025",104186,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED175,Clariza,Clarithromycin,Clarithromycin,500mg,Tablet,10’s,The Searle Company Limited DML: 000647,826.13,"23 Jul, 2026",54514,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED176,Clariza XL,Clarithromycin,Clarithromycin,500mg,Tablet,1's,The Searle Company Limited DML: 000647,92.95,"23 Jul, 2026",69062,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED177,Clariza XL,Clarithromycin,Clarithromycin,500mg,Tablet,5’s,The Searle Company Limited DML: 000647,427.52,"23 Jul, 2026",69062,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED178,Zeclar,Clarithromycin,Clarithromycin,500mg,Injection,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,170.62,"20 Aug, 2026",55181,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED179,Zeclar ER,Clarithromycin,Clarithromycin,500mg,Tablet,5's,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,401.86,"20 Aug, 2026",92816,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Antibiotic
MED180,Claraze,Clarithromycin,Clarithromycin,500mg,Tablet,10's,Sante (Private) Limited DML: 000702,919.08,"27 Jul, 2026",73447,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED181,CLARITHROMYCIN,Clarithromycin,Clarithromycin,500mg,Tablet,10's,Adamjee Pharmaceuticals (Pvt) Ltd DML: 000236,906.14,"20 Aug, 2026",45152,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED182,Clarithromycin Semos,Clarithromycin,Clarithromycin,500mg,Tablet,10's,Semos Pharmaceuticals PVT LTD DML: 000335,619.24,"05 Sep, 2025",104186,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED183,Clariza,Clarithromycin,Clarithromycin,500mg,Tablet,10’s,The Searle Company Limited DML: 000647,826.13,"23 Jul, 2026",54514,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED184,Clariza XL,Clarithromycin,Clarithromycin,500mg,Tablet,1's,The Searle Company Limited DML: 000647,92.95,"23 Jul, 2026",69062,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED185,Clariza XL,Clarithromycin,Clarithromycin,500mg,Tablet,5’s,The Searle Company Limited DML: 000647,427.52,"23 Jul, 2026",69062,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED186,Zeclar,Clarithromycin,Clarithromycin,500mg,Injection,Vial,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,170.62,"20 Aug, 2026",55181,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED187,Zeclar ER,Clarithromycin,Clarithromycin,500mg,Tablet,5's,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,401.86,"20 Aug, 2026",92816,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Antibiotic
MED188,Clogpid,Clopidogrel,Clopidogrel,75mg,Tablet,10's,S.J & G. Fazul Ellahie (pvt) limited. DML: 000083,293.11,"20 Aug, 2026",32401,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED189,JARDY,Dapagliflozin,Dapagliflozin,10mg,Tablet,14's,CCL Pharmaceuticals (Pvt.) Ltd. DML: 000052,1277.68,"23 Jul, 2026",94004,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED190,JARDY,Dapagliflozin,Dapagliflozin,25mg,Tablet,14's,CCL Pharmaceuticals (Pvt.) Ltd. DML: 000052,1529.29,"23 Jul, 2026",94003,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED191,Sanflucan,Fluconazole,Fluconazole,150mg,Capsule,1's,Sante (Private) Limited DML: 000702,282.92,"27 Jul, 2026",88917,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED192,Zocon,Fluconazole,Fluconazole,150mg,Tablet,1's,The Searle Company Limited DML: 000647,189.76,"23 Jul, 2026",60480,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED193,Sanflucan,Fluconazole,Fluconazole,200mg,Capsule,4's,Sante (Private) Limited DML: 000702,1004.79,"27 Jul, 2026",86046,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED194,Sanflucan,Fluconazole,Fluconazole,50mg,Capsule,7's,Sante (Private) Limited DML: 000702,916.28,"27 Jul, 2026",86044,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED195,Ibuprofen Oral,Ibuprofen,Ibuprofen,100mg,Suspension,450ml,Paradise Pharma DML: 000742,480.62,"27 Jul, 2026",71547,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED196,Ibuprofen Oral,Ibuprofen,Ibuprofen,100mg,Suspension,90ml,Paradise Pharma DML: 000742,98.44,"27 Jul, 2026",71547,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED197,Ibuprofen Oral,Ibuprofen,Ibuprofen,100mg,Suspension,60ml,Paradise Pharma DML: 000742,63.7,"27 Jul, 2026",71547,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED198,Ibuprofen Oral,Ibuprofen,Ibuprofen,100mg,Suspension,450ml,Paradise Pharma DML: 000742,480.62,"27 Jul, 2026",71547,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED199,Ibuprofen Oral,Ibuprofen,Ibuprofen,100mg,Suspension,90ml,Paradise Pharma DML: 000742,98.44,"27 Jul, 2026",71547,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED200,Ibuprofen Oral,Ibuprofen,Ibuprofen,100mg,Suspension,60ml,Paradise Pharma DML: 000742,63.7,"27 Jul, 2026",71547,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED201,Ibuprofen,Ibuprofen,Ibuprofen,100mg/5ml,Suspension,90ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,82.4,"25 Aug, 2026",77270,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED202,Ibuprofen,Ibuprofen,Ibuprofen,100mg/5ml,Suspension,120ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,135.5,"25 Aug, 2026",77270,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED203,Ibuprofen,Ibuprofen,Ibuprofen,100mg/5ml,Suspension,450ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,351.52,"25 Aug, 2026",77270,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED204,Ibuprofen,Ibuprofen,Ibuprofen,100mg/5ml,Suspension,90ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,82.4,"25 Aug, 2026",77270,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED205,Ibuprofen,Ibuprofen,Ibuprofen,100mg/5ml,Suspension,120ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,135.5,"25 Aug, 2026",77270,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED206,Ibuprofen,Ibuprofen,Ibuprofen,100mg/5ml,Suspension,450ml,Wimits Pharmaceuticals Pvt. Ltd DML: 000789,351.52,"25 Aug, 2026",77270,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED207,IBUPROFEN,Ibuprofen,Ibuprofen,200mg,Tablet,"30,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,48.53,"27 Jul, 2026",8726,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED208,IBUPROFEN,Ibuprofen,Ibuprofen,200mg,Tablet,"50*10,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,1077.79,"27 Jul, 2026",8726,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED209,IBUPROFEN,Ibuprofen,Ibuprofen,200mg,Tablet,50x10's,Geofman Pharmaceuticals DML: 000090,1032.72,"23 Jul, 2026",9309,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED210,Ibuprofen,Ibuprofen,Ibuprofen,200mg,Tablet,30's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,122.3,"27 Jul, 2026",7693,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED211,Ibuprofen,Ibuprofen,Ibuprofen,200mg,Tablet,50 x 10's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,2025.54,"27 Jul, 2026",7693,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED212,Ibuprofen,Ibuprofen,Ibuprofen,200mg,Tablet,500's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,1149.81,"27 Jul, 2026",7693,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED213,IBUPROFEN,Ibuprofen,Ibuprofen,200mg,Tablet,"30,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,48.53,"27 Jul, 2026",8726,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED214,IBUPROFEN,Ibuprofen,Ibuprofen,200mg,Tablet,"50*10,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,1077.79,"27 Jul, 2026",8726,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED215,IBUPROFEN,Ibuprofen,Ibuprofen,200mg,Tablet,50x10's,Geofman Pharmaceuticals DML: 000090,1032.72,"23 Jul, 2026",9309,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED216,Ibuprofen,Ibuprofen,Ibuprofen,200mg,Tablet,30's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,122.3,"27 Jul, 2026",7693,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED217,Ibuprofen,Ibuprofen,Ibuprofen,200mg,Tablet,50 x 10's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,2025.54,"27 Jul, 2026",7693,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED218,Ibuprofen,Ibuprofen,Ibuprofen,200mg,Tablet,500's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,1149.81,"27 Jul, 2026",7693,https://e.dra.gov.pk/public/price,2026-09-12,VERIFIED,Non-antibiotic
MED219,IBUPROFEN,Ibuprofen,Ibuprofen,400mg,Tablet,"25*10,s",MS SIZA INTERNATIONAL PVT LTD. DML: 000259,903.63,"27 Jul, 2026",8727,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED220,IBUPROFEN,Ibuprofen,Ibuprofen,400mg,Tablet,25 x 10's,Geofman Pharmaceuticals DML: 000090,929.55,"23 Jul, 2026",9308,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
MED221,Ibuprofen,Ibuprofen,Ibuprofen,400mg,Tablet,25 x 10's,Zafa Pharmaceutical Laboratories (Pvt) Ltd. DML: 000040,913.13,"27 Jul, 2026",7694,https://e.dra.gov.pk/public/price,2026-09-11,VERIFIED,Non-antibiotic
